PART NUMBER,FAMILIA,TIPO,CLASSE,LARGURA,ORGANIZACAO,PROVA,EMPILHADO,CAPACIDADE,CONFIDENCE,REVIEW,FONTE,OBS
K4F8E3S4HBMHCJ,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,1GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4F8E3S4HDGFCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,1GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4F8E3S4HDGHCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,1GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4F8E3S4HDGUCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,1GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4F8E3S4HDMGCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,1GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FBE3D4HBKFCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FBE3D4HBKHCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FBE3D4HBKUCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FBE3D4HMAGCJ,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FBE3D4HMGFCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FBE3D4HMGHCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FBE3D4HMGUCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FBE3D4HMTHCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FBE3D4HMTUCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FHE3D,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,3GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FHE3D4HAGFCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,3GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FHE3D4HAGUCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,3GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FHE3D4HATFCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,3GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FHE3D4HATHCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,3GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FHE3D4HATUCL,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,3GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FHE3D4HMMFCJ,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,3GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4FHE3D4HMMHCJ,K4F,LPDDR4,dram_mobile,,,NAO IDENTIFICADO,,3GB,confirmed,approved,,familia K4F sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4G10325FE,K4G,GDDR5,dram_gpu,x32,,banco,,128MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4G10325FG,K4G,GDDR5,dram_gpu,x32,,banco,,128MB,manual,approved,,campo interface do KnownPart = 'x32'
K4G10325FGHC03,K4G,GDDR5,dram_gpu,x32,,banco,,128MB,manual,approved,,campo interface do KnownPart = 'x32'
K4G10325FGHC04,K4G,GDDR5,dram_gpu,x32,,banco,,128MB,manual,approved,,campo interface do KnownPart = 'x32'
K4G10325FGHC05,K4G,GDDR5,dram_gpu,x32,,banco,,128MB,manual,approved,,campo interface do KnownPart = 'x32'
K4G20325FD,K4G,GDDR5,dram_gpu,x32,,banco,,256MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4G20325FDFC04,K4G,GDDR5,dram_gpu,x32,,banco,,256MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4G41325FE,K4G,GDDR5,dram_gpu,x32,,banco,,512MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4G41325FEHC25,K4G,GDDR5,dram_gpu,x32,,banco,,512MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4G41325FEHC28,K4G,GDDR5,dram_gpu,x32,,banco,,512MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4G80325FB,K4G,GDDR5,dram_gpu,x32,,banco,,1GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4G80325FBHC22,K4G,GDDR5,dram_gpu,x32,,banco,,1GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4G80325FBHC25,K4G,GDDR5,dram_gpu,x32,,banco,,1GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4G80325FBHC28,K4G,GDDR5,dram_gpu,x32,,banco,,1GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4G80325FC,K4G,GDDR5,dram_gpu,x32,,banco,,1GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4G80325FCHC22,K4G,GDDR5,dram_gpu,x32,,banco,,1GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4G80325FCHC25,K4G,GDDR5,dram_gpu,x32,,banco,,1GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4H510438G,K4H,DDR1,dram_pc,,,NAO IDENTIFICADO,,64MB,manual,approved,,familia K4H sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x4
K4H510838G,K4H,DDR1,dram_pc,,,NAO IDENTIFICADO,,64MB,manual,approved,,familia K4H sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x8
K4H511638G,K4H,DDR1,dram_pc,,,NAO IDENTIFICADO,,64MB,manual,approved,,familia K4H sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4H561638D,K4H,DDR1,dram_pc,,,NAO IDENTIFICADO,,32MB,confirmed,approved,,familia K4H sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4H561638DTCB3,K4H,DDR1,dram_pc,,,NAO IDENTIFICADO,,32MB,confirmed,approved,,familia K4H sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4J10324KE,K4J,GDDR3,dram_gpu,x32,,banco,,128MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4J10324KEBC14,K4J,GDDR3,dram_gpu,x32,,banco,,128MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4J10324KEHC14,K4J,GDDR3,dram_gpu,x32,,banco,,128MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4J10324KEHC1A,K4J,GDDR3,dram_gpu,x32,,banco,,128MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4J10324QD,K4J,GDDR3,dram_gpu,x32,,banco,,128MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4J10324QDHC12,K4J,GDDR3,dram_gpu,x32,,banco,,128MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4J52324QH,K4J,GDDR3,dram_gpu,x32,,banco,,64MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4J52324QHHJ08,K4J,GDDR3,dram_gpu,x32,,banco,,64MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4J52324QHHJ1A,K4J,GDDR3,dram_gpu,x32,,banco,,64MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4J55323QF,K4J,GDDR3,dram_gpu,x32,,banco,,32MB,manual,approved,,campo interface do KnownPart = 'x32'
K4J55323QFGC16,K4J,GDDR3,dram_gpu,x32,,banco,,32MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4J55323QG,K4J,GDDR3,dram_gpu,x32,,banco,,32MB,manual,approved,,campo interface do KnownPart = 'x32'
K4J55323QGBC14,K4J,GDDR3,dram_gpu,x32,,banco,,32MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4N51163Q7,K4N,GDDR2,dram_gpu,x32,,banco,,64MB,manual,approved,,campo interface do KnownPart = 'x32'
K4N51163QC,K4N,GDDR2,dram_gpu,x32,,banco,,64MB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4P2E304EQAGC2,K4P,LPDDR2,dram_mobile,,,NAO IDENTIFICADO,,1.5GB,confirmed,approved,,familia K4P sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4P4G324EQAGC2,K4P,LPDDR2,dram_mobile,,,NAO IDENTIFICADO,,512MB,confirmed,approved,,familia K4P sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x32
K4P4G324EQFGC2,K4P,LPDDR2,dram_mobile,,,NAO IDENTIFICADO,,512MB,confirmed,approved,,familia K4P sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x32
K4P8G304EQ,K4P,LPDDR2,dram_mobile,,,NAO IDENTIFICADO,,1GB,confirmed,approved,,familia K4P sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4P8G304EQAGC2,K4P,LPDDR2,dram_mobile,,,NAO IDENTIFICADO,,1GB,confirmed,approved,,familia K4P sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4P8G304EQPGC2,K4P,LPDDR2,dram_mobile,,,NAO IDENTIFICADO,,1GB,confirmed,approved,,familia K4P sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4PAG304EQAGC2,K4P,LPDDR2,dram_mobile,,,NAO IDENTIFICADO,,2GB,confirmed,approved,,familia K4P sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4RAH086VB,K4R,DDR5,dram_pc,x8,2Gx8,octopart,,2GB,confirmed,approved,https://octopart.com/search?q=K4RAH086VB,"Octopart (fonte SECUNDARIA, nao datasheet): ""DDR5-4800 2GX8"". Nao basta sozinha para provar familia."
K4RAH086VBBCQK,K4R,DDR5,dram_pc,x8,2Gx8,octopart,,2GB,confirmed,approved,https://octopart.com/search?q=K4RAH086VB,"Octopart (fonte SECUNDARIA, nao datasheet): ""DDR5-4800 2GX8"". Nao basta sozinha para provar familia."
K4RAH086VBBIQK,K4R,DDR5,dram_pc,x8,2Gx8,octopart,,2GB,confirmed,approved,https://octopart.com/search?q=K4RAH086VB,"Octopart (fonte SECUNDARIA, nao datasheet): ""DDR5-4800 2GX8"". Nao basta sozinha para provar familia."
K4RAH086VBBIWM,K4R,DDR5,dram_pc,x8,2Gx8,octopart,,2GB,confirmed,approved,https://octopart.com/search?q=K4RAH086VB,"Octopart (fonte SECUNDARIA, nao datasheet): ""DDR5-4800 2GX8"". Nao basta sozinha para provar familia."
K4RAH086VE,K4R,DDR5,dram_pc,x8,,regra,,2GB,confirmed,approved,,"regra posicional — familia K4R corroborada por 9 concordancia(s), 0 divergencias, larguras x16,x8"
K4RAH086VEBCWM,K4R,DDR5,dram_pc,x8,,regra,,2GB,confirmed,approved,,"regra posicional — familia K4R corroborada por 9 concordancia(s), 0 divergencias, larguras x16,x8"
K4RAH086VP,K4R,DDR5,dram_pc,x8,,regra,,2GB,confirmed,approved,,"regra posicional — familia K4R corroborada por 9 concordancia(s), 0 divergencias, larguras x16,x8"
K4RAH086VPBCWM,K4R,DDR5,dram_pc,x8,,regra,,2GB,confirmed,approved,,"regra posicional — familia K4R corroborada por 9 concordancia(s), 0 divergencias, larguras x16,x8"
K4RAH165VB,K4R,DDR5,dram_pc,x16,1Gx16,octopart,,2GB,confirmed,approved,https://octopart.com/search?q=K4RAH165VB,"Octopart (fonte SECUNDARIA, nao datasheet): ""1GX16"", 16 Gbit, FBGA-106. ATENCAO: o ""(16GB)"" da pagina esta errado — 1G x 16 = 16 Gbit, nao 16 GB."
K4RAH165VBBCQK,K4R,DDR5,dram_pc,x16,1Gx16,octopart,,2GB,confirmed,approved,https://octopart.com/search?q=K4RAH165VB,"Octopart (fonte SECUNDARIA, nao datasheet): ""1GX16"", 16 Gbit, FBGA-106. ATENCAO: o ""(16GB)"" da pagina esta errado — 1G x 16 = 16 Gbit, nao 16 GB."
K4RAH165VBBCWM,K4R,DDR5,dram_pc,x16,1Gx16,octopart,,2GB,confirmed,approved,https://octopart.com/search?q=K4RAH165VB,"Octopart (fonte SECUNDARIA, nao datasheet): ""1GX16"", 16 Gbit, FBGA-106. ATENCAO: o ""(16GB)"" da pagina esta errado — 1G x 16 = 16 Gbit, nao 16 GB."
K4RAH165VBBIQK,K4R,DDR5,dram_pc,x16,1Gx16,octopart,,2GB,confirmed,approved,https://octopart.com/search?q=K4RAH165VB,"Octopart (fonte SECUNDARIA, nao datasheet): ""1GX16"", 16 Gbit, FBGA-106. ATENCAO: o ""(16GB)"" da pagina esta errado — 1G x 16 = 16 Gbit, nao 16 GB."
K4RAH165VBBIWM,K4R,DDR5,dram_pc,x16,1Gx16,octopart,,2GB,confirmed,approved,https://octopart.com/search?q=K4RAH165VB,"Octopart (fonte SECUNDARIA, nao datasheet): ""1GX16"", 16 Gbit, FBGA-106. ATENCAO: o ""(16GB)"" da pagina esta errado — 1G x 16 = 16 Gbit, nao 16 GB."
K4RAH165VP,K4R,DDR5,dram_pc,x16,,regra,,2GB,confirmed,approved,,"regra posicional — familia K4R corroborada por 9 concordancia(s), 0 divergencias, larguras x16,x8"
K4RAH165VPBCWM,K4R,DDR5,dram_pc,x16,,regra,,2GB,confirmed,approved,,"regra posicional — familia K4R corroborada por 9 concordancia(s), 0 divergencias, larguras x16,x8"
K4RBH046VM,K4R,DDR5,dram_pc,x4,,regra,,4GB,confirmed,approved,,"regra posicional — familia K4R corroborada por 9 concordancia(s), 0 divergencias, larguras x16,x8"
K4RBH046VMBCCP,K4R,DDR5,dram_pc,x4,,regra,,4GB,confirmed,approved,,"regra posicional — familia K4R corroborada por 9 concordancia(s), 0 divergencias, larguras x16,x8"
K4RBH046VMBCWM,K4R,DDR5,dram_pc,x4,,regra,,4GB,confirmed,approved,,"regra posicional — familia K4R corroborada por 9 concordancia(s), 0 divergencias, larguras x16,x8"
K4RCH046VM,K4R,DDR5,dram_pc,x4,,regra,,4GB,confirmed,approved,,"regra posicional — familia K4R corroborada por 9 concordancia(s), 0 divergencias, larguras x16,x8"
K4RCH046VM2CCM,K4R,DDR5,dram_pc,x4,,regra,,4GB,confirmed,approved,,"regra posicional — familia K4R corroborada por 9 concordancia(s), 0 divergencias, larguras x16,x8"
K4RCH046VM2CLP,K4R,DDR5,dram_pc,x4,,regra,,4GB,confirmed,approved,,"regra posicional — familia K4R corroborada por 9 concordancia(s), 0 divergencias, larguras x16,x8"
K4T1G083QJ,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,128MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x8
K4T1G083QJBI,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,128MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x8
K4T1G084QJ,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,128MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x8
K4T1G163QJ,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,128MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4T1G163QJBI,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,128MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4T1G164QJ,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,128MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4T1G164QJBFF8,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,128MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4T1G164QJBHF8,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,128MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4T51083QN,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,64MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x8
K4T51083QNBI,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,64MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x8
K4T51163QN,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,64MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4T51163QNBFF8,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,64MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4T51163QNBHF8,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,64MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4T51163QNBI,K4T,DDR2,dram_pc,,,NAO IDENTIFICADO,,64MB,confirmed,approved,,familia K4T sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4U6E3S4AAMGCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,2GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4U6E3S4AAMGCR,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,2GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4U6E3S4ABKFCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,2GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4U6E3S4ABKHCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,2GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4U6E3S4ABKUCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,2GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4U6E3S4ABMGCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,2GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4U6E3S4AMGFCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,3GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4U6E3S4AMGHCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4U6E3S4AMGUCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,2GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4U8E3S4ADGHCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,1.5GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4U8E3S4ADGUCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,1.5GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UBE3D,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,4GB,manual,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UBE3D4AAMGCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UBE3D4AAMGCR,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UBE3D4ABKHCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UBE3D4ABKUCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UBE3D4ABMGCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UBE3D4AMGFCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,3GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UBE3D4AMGHCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,6GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UBE3D4AMMGCJ,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,4GB,distributor,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UBE3D4AMTFCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UBE3D4AMTHCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UBE3S4AMMGCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,4GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UCE3Q4AAMGCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,8GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UCE3Q4ABKUCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,8GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UHE3D,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,3GB,manual,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UHE3D4AAGFCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,3GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UHE3D4AAGHCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,6GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UHE3D4AAGUCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,2GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UHE3D4ABMGCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,3GB,manual,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UHE3S,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,3GB,manual,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UHE3S4AAKHCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,3GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UHE3S4AAKUCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,3GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UJE3D4AAKFCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,6GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UJE3Q4AATFCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,6GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UJE3Q4AATHCL,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,6GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4UJE3T,K4U,LPDDR4X,dram_mobile,,,NAO IDENTIFICADO,,6GB,confirmed,approved,,familia K4U sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
K4W1G1646D,K4W,GDDR3,dram_gpu,x16,,banco,,128MB,manual,approved,,campo interface do KnownPart = 'x16'
K4W1G1646DEC12,K4W,GDDR3,dram_gpu,x16,,banco,,128MB,manual,approved,,campo interface do KnownPart = 'x16'
K4W1G1646E,K4W,GDDR3,dram_gpu,x16,,banco,,128MB,confirmed,approved,,campo interface do KnownPart = 'x16'
K4W1G1646EHC12,K4W,GDDR3,dram_gpu,x16,,banco,,128MB,confirmed,approved,,campo interface do KnownPart = 'x16'
K4W1G1646G,K4W,GDDR3,dram_gpu,x16,,banco,,128MB,confirmed,approved,https://datasheet.ciiva.com/26786/k4w1g1646g-bc11-26786980.pdf,campo interface do KnownPart = 'x16'
K4W1G1646GBC11,K4W,GDDR3,dram_gpu,x16,,banco,,128MB,confirmed,approved,https://datasheet.ciiva.com/26786/k4w1g1646g-bc11-26786980.pdf,campo interface do KnownPart = 'x16'
K4W2G1646B,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,confirmed,approved,https://www.alldatasheet.com/html-pdf/347885/SAMSUNG/K4W2G1646B/600/2/K4W2G1646B.html,campo interface do KnownPart = 'x16'
K4W2G1646BHC12,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,confirmed,approved,https://www.alldatasheet.com/html-pdf/347885/SAMSUNG/K4W2G1646B/600/2/K4W2G1646B.html,campo interface do KnownPart = 'x16'
K4W2G1646C,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,confirmed,approved,,campo interface do KnownPart = 'x16'
K4W2G1646CHC11,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,manual,approved,,campo interface do KnownPart = 'x16'
K4W2G1646CHC12,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,confirmed,approved,,campo interface do KnownPart = 'x16'
